frame,id,class,score,left,top,right,bottom,metric_status
35,15,pedestrian,0.5413956366261382,-4512,2389,-4425,2566,FP
35,17,pedestrian,0.8130082488059998,399,165,431,243,TP
35,18,pedestrian,0.6620937585830688,310,162,335,236,TP
35,20,pedestrian,0.7193957567214966,1100,173,1154,318,FP
35,24,pedestrian,0.796805233502388,958,144,1047,307,FP
35,25,pedestrian,0.843036949634552,1055,155,1123,326,TP
36,2,car,0.533850273604908,1073,186,1161,221,FP
36,3,pedestrian,0.7537837624549866,234,158,263,238,TP
36,5,pedestrian,0.6066717505455017,277,160,303,238,TP
36,6,car,0.6030434167385101,1129,187,1197,223,FP
36,7,pedestrian,0.7853039503097534,350,161,382,248,TP
36,8,car,0.5740777850151062,965,184,1060,220,TP
36,10,cyclist,0.47108698773425706,-456,380,-345,566,FP
36,11,pedestrian,0.531350903100605,659,163,704,279,FP
36,15,pedestrian,0.5305677238936154,-4693,2477,-4606,2654,FP
36,17,pedestrian,0.7992066144943237,401,165,434,243,TP
36,18,pedestrian,0.5681538581848145,312,161,337,236,TP
36,20,pedestrian,0.6012744903564453,1113,169,1164,312,FP
36,24,pedestrian,0.7808691288323402,949,141,1037,304,FP
36,25,pedestrian,0.8442224860191345,1061,157,1141,329,TP
37,2,car,0.5231732681328098,1074,186,1162,221,FP
37,3,pedestrian,0.7481275796890259,237,159,266,239,TP
37,5,pedestrian,0.666606068611145,281,159,307,238,TP
37,6,car,0.59098254840374,1129,187,1197,223,FP
37,7,pedestrian,0.8079370260238647,354,160,386,248,TP
37,8,car,0.6462692618370056,964,184,1061,220,TP
37,10,cyclist,0.4616652479795719,-477,386,-366,573,FP
37,11,pedestrian,0.5207238850385928,665,163,710,280,FP
37,15,pedestrian,0.5199563694157431,-4873,2565,-4786,2742,FP
37,17,pedestrian,0.7911859154701233,406,164,438,243,TP
37,18,pedestrian,0.6348764300346375,315,162,341,238,TP
37,20,pedestrian,0.7057442665100098,1128,171,1181,317,FP
37,24,pedestrian,0.7652517462556934,939,138,1028,302,FP
37,25,pedestrian,0.8389316201210022,1067,158,1152,331,TP
38,2,car,0.5127098027701537,1074,186,1162,221,FP
38,3,pedestrian,0.7551373839378357,240,159,269,240,TP
38,5,pedestrian,0.7219226360321045,283,158,310,239,TP
38,6,car,0.5791628974356652,1129,187,1197,223,FP
38,7,pedestrian,0.8206120133399963,358,161,392,249,TP
38,8,car,0.6483689546585083,963,184,1061,220,TP
38,10,cyclist,0.45243194301998046,-498,393,-387,580,FP
38,11,pedestrian,0.5103094073378209,671,164,716,280,FP
38,15,pedestrian,0.5095572420274282,-5054,2653,-4967,2830,FP
38,17,pedestrian,0.8024204969406128,412,164,445,243,TP
38,18,pedestrian,0.7213238477706909,317,164,344,239,TP
38,20,pedestrian,0.6038397550582886,1146,173,1202,321,FP
38,24,pedestrian,0.7499467113305794,930,135,1019,299,FP
38,25,pedestrian,0.5810449719429016,1082,157,1165,332,TP
39,2,car,0.7514869570732117,1056,185,1142,221,FP
39,3,pedestrian,0.7502820491790771,243,159,272,241,TP
39,5,pedestrian,0.7221810221672058,285,159,313,240,TP
39,6,car,0.5675796394869519,1129,187,1197,223,FP
39,7,pedestrian,0.8023221492767334,362,161,396,250,TP
39,8,car,0.6913771629333496,962,184,1062,220,TP
39,10,cyclist,0.4433833041595808,-519,400,-408,587,FP
39,11,pedestrian,0.5001032191910645,677,164,722,281,FP
39,15,pedestrian,0.4993660971868797,-5234,2741,-5147,2918,FP
39,17,pedestrian,0.7570860981941223,416,165,448,244,TP
39,18,pedestrian,0.6709350943565369,320,165,347,240,TP
39,20,pedestrian,0.5917629599571228,1159,174,1215,323,FP
39,24,pedestrian,0.7349477771039679,921,132,1010,296,FP
39,25,pedestrian,0.65114426612854,1095,156,1176,332,TP
40,2,car,0.7897154092788696,1055,185,1143,221,TP
40,3,pedestrian,0.736924946308136,246,158,275,240,TP
40,5,pedestrian,0.7413099408149719,287,159,316,241,TP
40,6,car,0.5562280466972128,1129,187,1197,223,FP
40,7,pedestrian,0.8158572912216187,364,161,399,250,TP
40,8,car,0.6880239844322205,961,184,1062,221,TP
40,10,cyclist,0.4345156380763892,-539,407,-429,593,FP
40,11,pedestrian,0.4901011548072432,683,165,728,281,FP
40,15,pedestrian,0.4893787752431421,-5415,2829,-5328,3006,FP
40,17,pedestrian,0.7721836566925049,420,165,452,245,TP
40,18,pedestrian,0.6077062487602234,323,166,350,241,TP
40,20,pedestrian,0.6994343996047974,1170,177,1226,328,FP
40,24,pedestrian,0.7202488215618885,912,129,1000,293,FP
40,25,pedestrian,0.5122169852256775,1111,157,1190,334,TP
41,2,car,0.7685742974281311,1055,186,1147,221,TP
41,3,pedestrian,0.7886627316474915,249,158,277,240,TP
41,5,pedestrian,0.6443241238594055,290,159,319,242,TP
41,6,car,0.5451034857632685,1129,187,1197,223,FP
41,7,pedestrian,0.7942013740539551,369,160,404,250,TP
41,8,car,0.669653058052063,961,184,1062,221,TP
41,10,cyclist,0.4258253253148614,-560,414,-449,600,FP
41,11,pedestrian,0.48029913171109834,689,165,734,282,FP
41,15,pedestrian,0.47959119973827924,-5595,2917,-5508,3094,FP
41,17,pedestrian,0.7657121419906616,423,166,454,246,TP
41,18,pedestrian,0.6548249125480652,327,166,353,242,TP
41,20,pedestrian,0.6854457116127014,1183,178,1238,330,FP
41,24,pedestrian,0.7058438451306507,902,126,991,290,FP
41,25,pedestrian,0.8917063474655151,1125,157,1206,335,TP
42,2,car,0.7919203639030457,1055,186,1149,221,TP
42,3,pedestrian,0.7984809279441833,251,159,282,241,TP
42,5,pedestrian,0.6049094796180725,294,161,322,243,TP
42,6,car,0.5342014160480031,1128,187,1197,223,FP
42,7,pedestrian,0.8290180563926697,375,160,410,250,TP
42,8,car,0.6761409044265747,961,184,1063,221,TP
42,10,cyclist,0.41730881880856413,-581,420,-470,607,FP
42,11,pedestrian,0.47069314907687637,695,165,741,282,FP
42,15,pedestrian,0.46999937574351364,-5776,3005,-5689,3182,FP
42,17,pedestrian,0.7440412044525146,428,166,458,246,TP
42,18,pedestrian,0.6604242324829102,331,165,358,242,TP
42,20,pedestrian,0.6717367973804473,1196,180,1251,331,FP
42,24,pedestrian,0.6917269682280377,893,123,982,287,FP
42,25,pedestrian,0.8892711997032166,1133,158,1216,336,TP
43,2,car,0.7944654226303101,1055,185,1150,221,TP
43,3,pedestrian,0.808991014957428,254,159,286,243,TP
43,5,pedestrian,0.6596747636795044,297,162,326,245,TP
43,6,car,0.7446504831314087,1130,187,1197,223,FP
43,7,pedestrian,0.8351283669471741,381,160,417,251,TP
43,8,car,0.6714320778846741,960,184,1063,221,TP
43,10,cyclist,0.40896264243239283,-602,427,-491,614,FP
43,11,pedestrian,0.46127928609533886,701,166,747,283,FP
43,15,pedestrian,0.4605993882286434,-5956,3093,-5869,3270,FP
43,17,pedestrian,0.7913146615028381,433,165,464,246,TP
43,18,pedestrian,0.7171697020530701,334,165,362,242,TP
43,20,pedestrian,0.6583020614328384,1209,181,1264,333,FP
43,24,pedestrian,0.6778924288634769,884,120,973,284,FP
43,25,pedestrian,0.8429247736930847,1145,160,1225,337,TP
44,2,car,0.7927699685096741,1054,185,1150,221,TP
44,3,pedestrian,0.8321226835250854,256,160,290,244,TP
44,5,pedestrian,0.6671863198280334,302,163,331,245,TP
44,6,car,0.711462140083313,1131,187,1200,223,FP
44,7,pedestrian,0.8314698934555054,385,161,422,252,TP
44,8,car,0.7080269455909729,960,184,1063,221,TP
44,10,cyclist,0.400783389583745,-623,434,-512,621,FP
44,11,pedestrian,0.45205370037343207,708,166,753,283,FP
44,15,pedestrian,0.4513874004640705,-6137,3181,-6050,3358,FP
44,17,pedestrian,0.7857301831245422,438,165,468,246,TP
44,18,pedestrian,0.6417194604873657,337,165,365,242,TP
44,20,pedestrian,0.6451360202041816,1221,183,1277,334,FP
44,24,pedestrian,0.6643345802862073,875,117,963,281,FP
44,25,pedestrian,0.826066278219223,1152,161,1233,338,TP
45,2,car,0.7873411178588867,1054,185,1151,221,TP
45,3,pedestrian,0.7877552509307861,260,160,294,245,TP
45,5,pedestrian,0.7406591773033142,307,164,335,246,TP
45,6,car,0.7355772256851196,1131,186,1200,223,FP
45,7,pedestrian,0.8222625255584717,388,160,426,252,TP
45,8,car,0.6332380771636963,960,184,1063,221,TP
45,10,cyclist,0.3927677217920701,-644,441,-533,627,FP
45,11,pedestrian,0.4430126263659634,714,167,759,283,FP
45,15,pedestrian,0.4423596524547891,-6317,3269,-6230,3446,FP
45,17,pedestrian,0.8183491230010986,442,165,474,247,TP
45,18,pedestrian,0.5905576348304749,339,164,367,242,TP
45,20,pedestrian,0.6322332998000979,1234,184,1290,336,FP
45,24,pedestrian,0.6510478886804831,865,114,954,278,FP
45,25,pedestrian,0.8095449526548385,1160,161,1241,338,FP
46,2,car,0.7854405641555786,1054,185,1151,221,TP
46,3,pedestrian,0.7879670262336731,265,160,298,245,TP
46,5,pedestrian,0.7705877423286438,311,163,341,246,TP
46,6,car,0.7355319857597351,1131,186,1199,223,FP
46,7,pedestrian,0.7885757684707642,393,160,430,252,TP
46,8,car,0.6662080883979797,960,184,1063,221,TP
46,10,cyclist,0.3849123673562287,-665,448,-554,634,FP
46,11,pedestrian,0.43415237383864413,720,167,765,284,FP
46,15,pedestrian,0.4335124594056933,-6498,3357,-6411,3534,FP
46,17,pedestrian,0.8234107494354248,445,166,479,248,TP
46,18,pedestrian,0.3111778795719147,342,164,370,243,TP
46,20,pedestrian,0.6195886338040959,1247,186,1303,337,FP
46,24,pedestrian,0.6380269309068735,856,111,945,275,FP
46,25,pedestrian,0.7933540536017417,1168,162,1249,339,FP
47,2,car,0.7862794399261475,1054,185,1151,221,TP
47,3,pedestrian,0.8181393146514893,269,159,302,245,TP
47,5,pedestrian,0.7529222369194031,315,163,345,246,TP
47,6,car,0.7381451725959778,1131,186,1199,223,FP
47,7,pedestrian,0.8075418472290039,398,159,434,253,TP
47,8,car,0.6507927775382996,960,184,1063,221,TP
47,10,cyclist,0.3772141200091041,-685,455,-575,641,FP
47,11,pedestrian,0.42546932636187124,726,168,771,284,FP
47,15,pedestrian,0.4248422102175794,-6678,3445,-6591,3622,FP
47,17,pedestrian,0.819659948348999,449,166,483,248,TP
47,18,pedestrian,0.47693324089050293,346,165,374,244,TP
47,20,pedestrian,0.607196861128014,1260,187,1316,339,FP
47,24,pedestrian,0.6252663922887359,847,109,936,272,FP
47,25,pedestrian,0.7774869725297069,1176,162,1257,340,FP
48,2,car,0.781745195388794,1053,185,1151,221,TP
48,3,pedestrian,0.8166471719741821,272,159,306,247,TP
48,5,pedestrian,0.7877364158630371,318,162,348,246,TP
48,6,car,0.7263451218605042,1131,186,1199,223,FP
48,7,pedestrian,0.8286685943603516,404,159,440,253,TP
48,8,car,0.660245954990387,960,184,1063,221,TP
48,10,cyclist,0.369669837608922,-706,461,-595,648,FP
48,11,pedestrian,0.4169599398346338,732,168,777,285,FP
48,15,pedestrian,0.4163453660132278,-6859,3533,-6772,3710,FP
48,17,pedestrian,0.8173599243164062,454,165,487,248,TP
48,18,pedestrian,0.7379426956176758,352,167,380,246,TP
48,20,pedestrian,0.5950529239054537,1273,189,1329,340,FP
48,24,pedestrian,0.6127610644429612,838,106,926,269,FP
48,25,pedestrian,0.7619372330791128,1184,163,1264,340,FP
49,2,car,0.7855048179626465,1053,185,1152,221,TP
49,3,pedestrian,0.7786152958869934,276,159,309,249,TP
49,5,pedestrian,0.6329406499862671,321,162,352,247,TP
49,6,car,0.7315629124641418,1131,186,1198,223,FP
49,7,pedestrian,0.8468774557113647,408,159,446,254,TP
49,8,car,0.6819354891777039,960,184,1064,221,TP
49,10,cyclist,0.3622764408567436,-727,468,-616,655,FP
49,11,pedestrian,0.4086207410379411,738,168,783,285,FP
49,15,pedestrian,0.4080184586929632,-7039,3621,-6952,3798,FP
49,17,pedestrian,0.8059915900230408,458,165,491,249,TP
49,18,pedestrian,0.6082131862640381,356,167,384,246,TP
49,20,pedestrian,0.5831518654273447,1286,191,1341,342,FP
49,24,pedestrian,0.6005058431541019,828,103,917,266,FP
49,25,pedestrian,0.7466984884175305,1191,164,1272,341,FP
50,2,car,0.7869471311569214,1053,185,1152,220,TP
50,3,pedestrian,0.770720362663269,280,159,313,249,TP
50,5,pedestrian,0.7022382616996765,324,162,356,247,TP
50,6,car,0.7391213178634644,1131,186,1198,223,FP
50,7,pedestrian,0.8542661070823669,411,160,449,255,TP
50,8,car,0.6456683278083801,960,184,1064,221,TP
50,10,cyclist,0.35503091203960874,-748,475,-637,662,FP
50,11,pedestrian,0.4004483262171823,744,169,789,286,FP
50,15,pedestrian,0.39985808951910395,-7220,3709,-7133,3886,FP
50,17,pedestrian,0.7923021912574768,462,165,495,250,TP
50,18,pedestrian,0.7180033922195435,361,166,389,247,TP
50,20,pedestrian,0.5714888281187978,1299,192,1354,344,FP
50,24,pedestrian,0.5884957262910199,819,100,908,263,FP
50,25,pedestrian,0.7317645186491799,1199,164,1280,341,FP
51,2,car,0.7832170724868774,1052,185,1152,221,TP
51,3,pedestrian,0.7210358381271362,284,159,317,250,TP
51,5,pedestrian,0.7018660306930542,329,163,360,249,TP
51,6,car,0.734312117099762,1131,186,1198,223,FP
51,7,pedestrian,0.8089472055435181,414,160,453,256,TP
51,8,car,0.6313067674636841,960,184,1064,221,TP
51,10,cyclist,0.34793029379881657,-769,482,-658,668,FP
51,11,pedestrian,0.39243935969283866,750,169,796,286,FP
51,15,pedestrian,0.3918609277287219,-7400,3797,-7313,3974,FP
51,17,pedestrian,0.793006420135498,465,166,498,251,TP
51,18,pedestrian,0.750677227973938,365,167,392,247,TP
51,20,pedestrian,0.5600590515564218,1312,194,1367,345,FP
51,24,pedestrian,0.5767258117651994,810,97,899,260,FP
51,25,pedestrian,0.7171292282761963,1207,165,1288,342,FP
52,2,car,0.7864636778831482,1052,185,1152,221,TP
52,3,pedestrian,0.7683488130569458,288,159,322,250,TP
52,5,pedestrian,0.6683844327926636,334,163,364,249,TP
52,6,car,0.7395343780517578,1131,186,1198,223,FP
52,7,pedestrian,0.8118573427200317,420,159,458,256,TP
52,8,car,0.6382502913475037,960,184,1064,221,TP
52,10,cyclist,0.3409716879228402,-790,489,-679,675,FP
52,11,pedestrian,0.3845905724989819,756,170,802,286,FP
52,15,pedestrian,0.38402370917414747,-7581,3885,-7494,4062,FP
52,17,pedestrian,0.7666302919387817,471,166,502,251,TP
52,18,pedestrian,0.8053040504455566,369,167,398,247,TP
52,20,pedestrian,0.5488578705252933,1324,195,1380,347,FP
52,24,pedestrian,0.5651912955298954,801,94,889,257,FP
52,25,pedestrian,0.7027866437106723,1215,165,1296,343,FP
53,2,car,0.7915866374969482,1052,185,1152,221,TP
53,3,pedestrian,0.7896366715431213,291,160,327,251,TP
53,5,pedestrian,0.7487978935241699,338,163,368,250,TP
53,6,car,0.7402863502502441,1131,186,1198,223,FP
53,7,pedestrian,0.8325042128562927,427,159,465,256,TP
53,8,car,0.6445587277412415,960,185,1064,221,TP
53,10,cyclist,0.33415225416438343,-810,496,-700,682,FP
53,11,pedestrian,0.3768987610490022,762,170,808,287,FP
53,15,pedestrian,0.3763432349906645,-7761,3973,-7674,4150,FP
53,17,pedestrian,0.7120034098625183,476,166,507,252,TP
53,18,pedestrian,0.762919008731842,372,168,402,248,TP
53,20,pedestrian,0.5378807131147875,1337,197,1393,348,FP
53,24,pedestrian,0.5538874696192976,791,91,880,254,FP
53,25,pedestrian,0.6887309108364589,1222,166,1303,343,FP
53,28,pedestrian,0.7890478372573853,910,156,954,318,FP
54,2,car,0.794583797454834,1052,185,1152,221,TP
54,3,pedestrian,0.7985182404518127,294,160,330,253,TP
54,5,pedestrian,0.7384420037269592,341,163,373,250,TP
54,6,car,0.7466997504234314,1131,186,1198,223,FP
54,7,pedestrian,0.8170756697654724,433,159,472,257,TP
54,8,car,0.645931601524353,960,185,1063,221,TP
54,10,cyclist,0.3274692090810958,-831,502,-720,689,FP
54,11,pedestrian,0.3693607858280222,769,171,814,287,FP
54,15,pedestrian,0.36881637029085124,-7942,4061,-7855,4238,FP
54,17,pedestrian,0.7878923416137695,481,165,512,252,TP
54,18,pedestrian,0.7768996953964233,375,169,405,249,TP
54,20,pedestrian,0.5271230988524918,1350,198,1406,350,FP
54,24,pedestrian,0.5428097202269117,782,88,871,252,FP
54,25,pedestrian,0.6749562926197297,1230,167,1311,344,FP
54,28,pedestrian,0.8239394426345825,912,155,962,317,TP
55,2,car,0.7956801652908325,1052,185,1152,221,TP
55,3,pedestrian,0.7930710315704346,297,161,335,254,TP
55,5,pedestrian,0.7225529551506042,346,163,377,251,TP
55,6,car,0.7290326952934265,1131,186,1197,223,FP
55,7,pedestrian,0.8066549897193909,439,160,479,259,TP
55,8,car,0.7008209228515625,960,184,1063,221,TP
55,10,cyclist,0.32091982489947385,-852,509,-741,696,FP
55,11,pedestrian,0.36197357011146175,775,171,820,288,FP
55,15,pedestrian,0.36144004288503423,-8122,4149,-8035,4326,FP
55,17,pedestrian,0.7828513979911804,487,166,519,253,TP
55,18,pedestrian,0.7828688025474548,380,168,410,249,TP
55,20,pedestrian,0.5165806368754419,1363,200,1419,351,FP
55,24,pedestrian,0.5319535258223734,773,85,862,249,FP
55,25,pedestrian,0.661457166767335,1238,167,1319,344,FP
55,28,pedestrian,0.7921410799026489,910,153,961,317,TP
56,2,car,0.7913261651992798,1053,185,1153,221,TP
56,3,pedestrian,0.7785295248031616,302,161,340,255,TP
56,5,pedestrian,0.7499549984931946,350,163,381,251,TP
56,6,car,0.7318840622901917,1131,186,1198,222,FP
56,7,pedestrian,0.8254176378250122,444,160,485,259,TP
56,8,car,0.5357160568237305,970,184,1068,220,TP
56,10,cyclist,0.3145014284014844,-873,516,-762,703,FP
56,11,pedestrian,0.3547340987092325,781,171,826,288,FP
56,15,pedestrian,0.35421124202733356,-8303,4237,-8216,4414,FP
56,17,pedestrian,0.8448819518089294,490,166,523,253,TP
56,18,pedestrian,0.7250539064407349,384,169,415,249,TP
56,20,pedestrian,0.506249024137933,1376,201,1432,353,FP
56,24,pedestrian,0.5213144553059259,764,82,852,246,FP
56,25,pedestrian,0.6482280234319883,1246,168,1327,345,FP
56,28,pedestrian,0.7959778904914856,915,153,970,318,TP
57,2,car,0.797116756439209,1053,185,1153,221,TP
57,3,pedestrian,0.7663882374763489,307,160,345,255,TP
57,5,pedestrian,0.7783430218696594,354,163,385,252,TP
57,6,car,0.7336932420730591,1131,186,1197,222,FP
57,7,pedestrian,0.8024651408195496,449,159,489,258,TP
57,8,car,0.6377943754196167,977,184,1070,220,TP
57,10,cyclist,0.3082113998334547,-894,523,-783,709,FP
57,11,pedestrian,0.34763941673504783,787,172,832,289,FP
57,15,pedestrian,0.3471270171867869,-8483,4325,-8396,4502,FP
57,17,pedestrian,0.7900122404098511,493,165,527,254,TP
57,18,pedestrian,0.7652508616447449,390,169,421,250,TP
57,20,pedestrian,0.4961240436551744,1389,203,1444,354,FP
57,24,pedestrian,0.5108881661998074,754,79,843,243,FP
57,25,pedestrian,0.6352634629633485,1254,168,1334,346,FP
57,28,pedestrian,0.7800583326816559,915,153,970,318,FP
57,29,pedestrian,0.8815574645996094,923,155,1035,324,TP
58,2,car,0.7986050248146057,1053,185,1153,221,TP
58,3,pedestrian,0.7233762145042419,311,161,348,256,TP
58,5,pedestrian,0.7866041660308838,358,162,391,252,TP
58,6,car,0.7361882925033569,1131,186,1197,222,FP
58,7,pedestrian,0.8042702078819275,454,159,493,259,TP
58,8,car,0.6863346099853516,984,184,1071,220,FP
58,10,cyclist,0.3020471718367856,-915,530,-804,716,FP
58,11,pedestrian,0.34068662840034686,793,172,838,289,FP
58,15,pedestrian,0.34018447684305114,-8664,4413,-8577,4590,FP
58,17,pedestrian,0.8308122158050537,500,165,533,254,TP
58,18,pedestrian,0.7706731557846069,394,170,426,250,TP
58,20,pedestrian,0.4862015627820709,1402,205,1457,356,FP
58,24,pedestrian,0.5006704028758112,745,76,834,240,FP
58,25,pedestrian,0.6225581937040815,1261,169,1342,346,FP
58,28,pedestrian,0.7644571660280228,915,153,971,318,FP
58,29,pedestrian,0.8763610124588013,930,156,1046,326,TP
59,2,car,0.7826019525527954,1052,185,1153,221,TP
59,3,pedestrian,0.7270147800445557,315,161,351,257,TP
59,5,pedestrian,0.7898973822593689,360,162,394,253,TP
59,6,car,0.7114843130111694,1130,187,1197,222,FP
59,7,pedestrian,0.8155543208122253,459,159,499,260,TP
59,8,car,0.6726079177856445,985,184,1072,220,FP
59,11,pedestrian,0.3338728958323399,799,173,844,289,FP
59,15,pedestrian,0.33338078730619014,-8844,4501,-8757,4678,FP
59,17,pedestrian,0.8001127243041992,505,165,540,255,TP
59,18,pedestrian,0.7846776843070984,398,169,430,251,TP
59,20,pedestrian,0.47647753152642947,1415,206,1470,358,FP
59,24,pedestrian,0.490656994818295,736,73,825,237,FP
59,25,pedestrian,0.6101070298299999,1269,170,1350,347,FP
59,28,pedestrian,0.7491680227074624,915,153,971,318,FP
59,29,pedestrian,0.8610556125640869,950,157,1061,328,TP
60,2,car,0.7275832295417786,1052,185,1153,221,TP
60,3,pedestrian,0.6498520970344543,319,161,355,258,TP
60,5,pedestrian,0.7254202961921692,364,162,398,254,TP
60,6,car,0.6960607171058655,1130,187,1197,222,FP
60,7,pedestrian,0.8446609377861023,463,160,504,262,TP
60,8,car,0.6591557594299317,986,184,1072,220,FP
60,11,pedestrian,0.3271954379156931,805,173,850,290,FP
60,15,pedestrian,0.32671317156006635,-9025,4589,-8938,4766,FP
60,17,pedestrian,0.8338876366615295,509,166,545,256,TP
60,18,pedestrian,0.6703432202339172,402,169,433,251,TP
60,20,pedestrian,0.4669479808959009,1427,208,1483,359,FP
60,24,pedestrian,0.4808438549219291,727,70,815,234,FP
60,25,pedestrian,0.5979048892333999,1277,170,1358,347,FP
60,28,pedestrian,0.7341846622533131,915,153,971,318,FP
60,29,pedestrian,0.8210499286651611,976,156,1075,329,TP
61,2,car,0.7291442155838013,1053,186,1154,221,TP
61,3,pedestrian,0.46700984239578247,324,159,360,255,TP
61,5,pedestrian,0.6544685363769531,369,162,403,254,TP
61,6,car,0.6406481266021729,1131,187,1197,222,FP
